species	latitude	longitude	stem_diameter_cm	height_m	crown_radius_m
Fagus sylvatica	46.05	11	25.5	14.9	3.75
Fagus sylvatica	46.05	11.01	25.5	17	2.6
Fagus sylvatica	46.05	11.01	25.5	15.7	2.25
Fagus sylvatica	46.06	11	25.5	13.1	4
Fagus sylvatica	46.06	11.01	25.5	15.3	2.8
Fagus sylvatica	46.06	11.01	25.5	16.1	2.95
Fagus sylvatica	46.06	11.01	25.5	17	2.3
Fagus sylvatica	46.01	11.43	26	24.3	3.55
Fagus sylvatica	46.01	11.43	26	24.8	4.8
Fagus sylvatica	46.01	11.44	26	22.1	3.55
Fagus sylvatica	46.01	11.44	26	24.8	2.9
Fagus sylvatica	46.05	11	26	12.2	4.2
Fagus sylvatica	46.06	11	26	14.1	3.95
Fagus sylvatica	46.06	11	26	19.9	2.6
Fagus sylvatica	46.06	11.01	26	19.5	2.2
Fagus sylvatica	46.06	11.01	26	17.3	2.15
Fagus sylvatica	46.06	11.01	26	16.5	2.15
Fagus sylvatica	46.06	11.01	26	17.2	2.5
Fagus sylvatica	46.01	11.43	26.5	24.2	4.8
Fagus sylvatica	46.01	11.43	26.5	23.5	4.6
Fagus sylvatica	46.01	11.44	26.5	24.8	2.8
Fagus sylvatica	46.01	11.44	26.5	25.6	3.05
Fagus sylvatica	46.02	11.44	26.5	19.7	2.45
Fagus sylvatica	46.02	11.44	26.5	19.2	3.6
Fagus sylvatica	46.05	11.01	26.5	15.8	1.9
Fagus sylvatica	46.05	11.01	26.5	17.2	1.4
Fagus sylvatica	46.06	11	26.5	19.8	3.9
Fagus sylvatica	46.06	11.01	26.5	17.8	2.55
Fagus sylvatica	46.06	11.01	26.5	18.5	2.65
Fagus sylvatica	46.06	11.01	26.5	12.8	2.7
Fagus sylvatica	46.01	11.43	27	21.6	2.65
Fagus sylvatica	46.02	11.43	27	19.3	3.15
Fagus sylvatica	46.02	11.44	27	19.1	3
Fagus sylvatica	46.03	11.43	27	18.8	4.3
Fagus sylvatica	46.03	11.43	27	23.8	2.35
Fagus sylvatica	46.05	11.01	27	14.5	3.1
Fagus sylvatica	46.05	11.01	27	18	2.75
Fagus sylvatica	46.06	11.01	27	17.5	3
Fagus sylvatica	46.01	11.44	27.5	26.1	1.95
Fagus sylvatica	46.01	11.44	27.5	28.2	2.65
Fagus sylvatica	46.01	11.44	27.5	30.4	2.55
Fagus sylvatica	46.06	11.01	27.5	15.6	2.6
Fagus sylvatica	46.02	11.43	28	18.9	4
Fagus sylvatica	46.02	11.44	28	22.6	3.95
Fagus sylvatica	46.05	11.01	28	20.6	3.65
Fagus sylvatica	46.06	11	28	23.5	3.6
Fagus sylvatica	46.06	11.01	28	20.1	2.2
Fagus sylvatica	46.06	11.01	28	19.4	1.55
Fagus sylvatica	46.06	11.01	28	21.5	2.45
Fagus sylvatica	46.06	11.01	28	17.1	2.9
Fagus sylvatica	46.06	11.01	28	19.5	3.4
Fagus sylvatica	46	11.42	28	23	5.15
Fagus sylvatica	46.01	11.43	28.5	20.6	4.55
Fagus sylvatica	46.01	11.44	28.5	19.8	4.55
Fagus sylvatica	46.01	11.44	28.5	29.7	3.05
Fagus sylvatica	46.02	11.44	28.5	23.7	4.65
Fagus sylvatica	46.03	11.42	28.5	24.3	3.75
Fagus sylvatica	46.03	11.42	28.5	23.3	3.55
Fagus sylvatica	46.05	10.99	28.5	22.5	2.45
Fagus sylvatica	46.05	11.01	28.5	15.7	2.65
Fagus sylvatica	46.05	11.01	28.5	17.7	2.75
Fagus sylvatica	46.06	11	28.5	18.1	3.8
Fagus sylvatica	46.06	11.01	28.5	19.1	3.4
Fagus sylvatica	46.06	11.01	28.5	17.5	2.8
Fagus sylvatica	46.06	11.01	28.5	22.5	2.45
Fagus sylvatica	46.01	11.44	29	27.2	3
Fagus sylvatica	46.02	11.44	29	23.2	3.9
Fagus sylvatica	46.03	11.43	29	25.2	4.35
Fagus sylvatica	46.03	11.43	29	27.3	5.85
Fagus sylvatica	46.05	11.01	29	17.9	2.9
Fagus sylvatica	46.05	11.01	29	16.5	2.4
Fagus sylvatica	46.06	11	29	22.4	3.8
Fagus sylvatica	46.01	11.44	29.5	21.2	5.65
Fagus sylvatica	46.02	11.44	29.5	24	3.75
Fagus sylvatica	46.03	11.43	29.5	24.8	3.45
Fagus sylvatica	46.03	11.43	29.5	21.8	5.45
Fagus sylvatica	46.05	11.01	29.5	20.9	5.2
Fagus sylvatica	46.06	11.01	29.5	18.2	3.2
Fagus sylvatica	46.06	11.01	29.5	17.4	2.85
Fagus sylvatica	46.02	11.43	30	19.7	3.95
Fagus sylvatica	46.02	11.43	30	18.7	4.05
Fagus sylvatica	46.02	11.44	30	23.5	4.9
Fagus sylvatica	46.05	11.01	30	20.4	3.6
Fagus sylvatica	46.05	11.01	30	17.2	2.8
Fagus sylvatica	46.06	11	30	21.3	3.1
Fagus sylvatica	46.06	11.01	30	21	3.1
Fagus sylvatica	46.06	11.01	30	16.2	3.15
Fagus sylvatica	46.03	11.42	30.5	23.5	3.55
Fagus sylvatica	46.05	11	30.5	16.9	3.65
Fagus sylvatica	46.05	11.01	30.5	17.5	3.4
Fagus sylvatica	46.05	11.01	30.5	19.8	3
Fagus sylvatica	46.06	11	30.5	20.2	3.35
Fagus sylvatica	46.06	11	30.5	22	4.05
Fagus sylvatica	46.01	11.43	31	18.8	5.55
Fagus sylvatica	46.03	11.43	31	22.4	5.45
Fagus sylvatica	46.06	11.01	31	17.1	3.2
Fagus sylvatica	46.02	11.43	31.5	18.3	4.05
Fagus sylvatica	46.03	11.43	31.5	15.2	3.15
Fagus sylvatica	46.05	11.01	31.5	17.6	3.65
Fagus sylvatica	46.05	11.01	31.5	16.7	3.6
Fagus sylvatica	46.06	11	31.5	21	4
Fagus sylvatica	46.01	11.43	32	21.8	5.6
Fagus sylvatica	46.05	11.01	32	20.8	2.3
Fagus sylvatica	46.06	11.01	32	17.2	3.75
Fagus sylvatica	46.01	11.44	32.5	21.4	3.85
Fagus sylvatica	46.01	11.44	32.5	27.1	4.3
Fagus sylvatica	46.02	11.44	32.5	13.6	2.05
Fagus sylvatica	46.03	11.43	32.5	31.2	4.35
Fagus sylvatica	46.06	11	32.5	19.1	3.35
Fagus sylvatica	46.06	11	32.5	17.9	3.6
Fagus sylvatica	46.03	11.43	33	29.9	5.85
Fagus sylvatica	46.06	11	33	17.3	3.1
Fagus sylvatica	46.03	11.43	33.5	23.2	5.65
Fagus sylvatica	46.05	11.01	33.5	12	4.1
Fagus sylvatica	46.05	11.01	33.5	19.5	3.65
Fagus sylvatica	46.06	11	33.5	17.4	3.45
Fagus sylvatica	46.06	11.01	33.5	20.5	4.15
Fagus sylvatica	46.01	11.44	34	26.7	3.45
Fagus sylvatica	46.05	11	34	14.4	4.4
Fagus sylvatica	46.05	11.01	34	20.1	4.25
Fagus sylvatica	46.01	11.44	34.5	29.3	2.55
Fagus sylvatica	46.01	11.44	34.5	27.8	4.7
Fagus sylvatica	46.06	11	34.5	21.1	4.15
Fagus sylvatica	46.06	11.01	34.5	18.2	3.15
Fagus sylvatica	46.06	11.01	34.5	21	3.3
Fagus sylvatica	46.06	11	35	19.2	4.7
Fagus sylvatica	46.06	11	35	21.2	3.35
Fagus sylvatica	46.06	11	35	20.7	3.95
Fagus sylvatica	46.06	11.01	35	21	3.75
Fagus sylvatica	46.02	11.44	36	22.3	3.75
Fagus sylvatica	46.03	11.43	36	26.1	3.15
Fagus sylvatica	46.03	11.43	36	25.5	5.75
Fagus sylvatica	46.06	11	36	23.1	4.9
Fagus sylvatica	46.06	11	37.5	23.3	3.85
Fagus sylvatica	46.05	11	38	15.2	4.3
Fagus sylvatica	46.01	11.44	38.5	29	4.7
Fagus sylvatica	46.02	11.44	38.5	17.5	4.4
Fagus sylvatica	46.06	11	38.5	16.6	5
Fagus sylvatica	46.06	11	39	22	4.45
Fagus sylvatica	46.06	11.01	39	20.6	4.1
Fagus sylvatica	46.01	11.44	40.5	25.1	4.15
Fagus sylvatica	46.06	11	41	17.2	5.1
Fagus sylvatica	46.01	11.44	42	27.3	3.8
Fagus sylvatica	46.03	11.43	42	27.6	4.95
Fagus sylvatica	46.06	11	42	19.8	4.75
Fagus sylvatica	46.06	11	42	19.5	4.55
Fagus sylvatica	46.01	11.44	43	22.5	2.85
Fagus sylvatica	46.03	11.43	44	22.5	5
Fagus sylvatica	46.03	11.43	44.5	29.7	4
Fagus sylvatica	46.03	11.43	45	28	5.85
Fagus sylvatica	46.03	11.43	46.5	24.8	6
Fagus sylvatica	46.03	11.43	48.5	25.9	6
Fagus sylvatica	46.01	11.44	54	24.2	6.45
Fagus sylvatica	46.03	11.43	56.5	27	5.55
Fagus sylvatica	46.02	11.43	79.5	28.9	3.85
Fagus sylvatica	51.767	-1.333	10.8	16	1.7
Fagus sylvatica	51.767	-1.333	13.4	21	1.7
Fagus sylvatica	51.767	-1.333	14.9	18	2.9
Fagus sylvatica	51.767	-1.333	17.6	15	4.2
Fagus sylvatica	51.767	-1.333	18.5	18.5	3.3
Fagus sylvatica	51.767	-1.333	18.7	23	2.1
Fagus sylvatica	51.767	-1.333	19.8	14.5	2.9
Fagus sylvatica	51.767	-1.333	31	30.5	3.4
Fagus sylvatica	51.767	-1.333	32	26	3.2
Fagus sylvatica	51.767	-1.333	33.1	26	4
Fagus sylvatica	51.767	-1.333	35.1	28	4
Fagus sylvatica	51.767	-1.333	36.2	22	NA
Fagus sylvatica	51.767	-1.333	38.2	15.3	5.4
Fagus sylvatica	51.767	-1.333	39.4	25.5	4.4
Fagus sylvatica	51.767	-1.333	42.9	29	5.9
Fagus sylvatica	51.767	-1.333	44	26.5	5.7
Fagus sylvatica	51.767	-1.333	162	39	12.8
Fagus sylvatica	42.33	-3.18	4	6.1	NA
Fagus sylvatica	42.33	-3.18	8.5	9	NA
Fagus sylvatica	42.33	-3.18	16.2	12.4	NA
Fagus sylvatica	42.33	-3.18	17.6	19.8	NA
Fagus sylvatica	42.33	-3.18	26	17	NA
Fagus sylvatica	42.33	-3.18	26.8	18.9	NA
Fagus sylvatica	42.096	3.175	7	NA	1.6
Fagus sylvatica	48.198	12.747	7	10.2	1.1
Fagus sylvatica	48.581	11.232	7	NA	2
Fagus sylvatica	49.304	16.603	7	10.4	1.4
Fagus sylvatica	49.885	10.969	7	NA	0.75
Fagus sylvatica	47.376	16.389	7.1	10	1.45
Fagus sylvatica	47.376	16.389	7.1	9.7	1.8
Fagus sylvatica	48.198	12.747	7.1	11.5	1.75
Fagus sylvatica	48.198	12.747	7.1	11.2	1.85
Fagus sylvatica	49.885	10.969	7.1	NA	1.4
Fagus sylvatica	41.895	23.351	7.2	NA	0.3
Fagus sylvatica	41.896	23.35	7.2	NA	2.05
Fagus sylvatica	41.896	23.351	7.2	NA	0.5
Fagus sylvatica	42.096	3.175	7.2	11.6	1.4
Fagus sylvatica	42.096	3.175	7.2	NA	1.4
Fagus sylvatica	42.099	3.172	7.2	NA	1.6
Fagus sylvatica	42.172	2.262	7.2	6.8	NA
Fagus sylvatica	43.705	19.625	7.2	10.1	NA
Fagus sylvatica	47.376	16.389	7.2	10.6	1.15
Fagus sylvatica	48.198	12.747	7.2	10	2.5
Fagus sylvatica	48.198	12.747	7.2	10.4	2
Fagus sylvatica	49.304	16.602	7.2	7.1	2.5
Fagus sylvatica	49.304	16.602	7.2	8.6	1.75
Fagus sylvatica	49.304	16.602	7.2	7.6	2.35
Fagus sylvatica	49.967	13.213	7.2	11.5	1.65
Fagus sylvatica	50.024	20.229	7.2	10.2	1.6
Fagus sylvatica	52.079	13.616	7.2	8.7	NA
Fagus sylvatica	56.147	13.591	7.2	9.9	NA
Fagus sylvatica	42.096	3.175	7.3	NA	1.25
Fagus sylvatica	47.376	16.389	7.3	7.6	2.2
Fagus sylvatica	47.376	16.389	7.3	10.3	1.25
Fagus sylvatica	47.376	16.389	7.3	11.5	1.4
Fagus sylvatica	47.376	16.389	7.3	10.8	2.25
Fagus sylvatica	48.581	11.232	7.3	NA	1.3
Fagus sylvatica	48.582	11.236	7.3	NA	2
Fagus sylvatica	49.304	16.602	7.3	8.8	2.1
Fagus sylvatica	49.304	16.603	7.3	12.2	1.85
Fagus sylvatica	49.413	8.018	7.3	NA	1.95
Fagus sylvatica	49.414	8.017	7.3	NA	0.9
Fagus sylvatica	49.797	10.634	7.3	12.8	1.5
Fagus sylvatica	49.967	13.213	7.3	9.7	1.6
Fagus sylvatica	52.079	13.615	7.3	10.4	NA
Fagus sylvatica	41.896	23.351	7.4	NA	0.8
Fagus sylvatica	43.705	19.625	7.4	9.6	NA
Fagus sylvatica	47.376	16.389	7.4	11.1	1.1
Fagus sylvatica	49.304	16.602	7.4	7.8	2
Fagus sylvatica	49.304	16.603	7.4	13.8	1.25
Fagus sylvatica	50.024	20.229	7.4	7.2	1
Fagus sylvatica	43.371	19.626	7.5	7.3	NA
Fagus sylvatica	49.413	8.018	7.5	NA	2.6
Fagus sylvatica	49.797	10.634	7.5	10	2.25
Fagus sylvatica	52.079	13.615	7.5	9	NA
Fagus sylvatica	41.896	23.351	7.6	NA	0.7
Fagus sylvatica	42.096	3.175	7.6	NA	0.9
Fagus sylvatica	42.179	2.274	7.6	5	NA
Fagus sylvatica	43.371	19.626	7.6	8.1	NA
Fagus sylvatica	43.371	19.626	7.6	5.6	NA
Fagus sylvatica	47.376	16.389	7.6	9.8	1.6
Fagus sylvatica	48.582	11.236	7.6	NA	2.2
Fagus sylvatica	48.582	11.236	7.6	NA	2.85
Fagus sylvatica	49.413	8.018	7.6	NA	2.9
Fagus sylvatica	49.885	10.969	7.6	NA	1.55
Fagus sylvatica	49.967	13.213	7.6	11.1	1.8
Fagus sylvatica	49.967	13.213	7.6	13.2	1.4
Fagus sylvatica	52.079	13.615	7.6	11.5	NA
Fagus sylvatica	52.079	13.615	7.6	10.7	NA
Fagus sylvatica	52.428	6.022	7.6	12.2	NA
Fagus sylvatica	53.81	19.972	7.6	5.5	1.9
Fagus sylvatica	41.895	23.351	7.7	NA	0.95
Fagus sylvatica	47.376	16.389	7.7	10.2	1.5
Fagus sylvatica	48.198	12.747	7.7	13.5	2.3
Fagus sylvatica	48.582	11.236	7.7	NA	1.65
Fagus sylvatica	49.304	16.603	7.7	10.8	2.1
Fagus sylvatica	49.414	8.017	7.7	NA	1.3
Fagus sylvatica	49.414	8.017	7.7	NA	1.5
Fagus sylvatica	49.885	10.968	7.7	NA	1.8
Fagus sylvatica	49.967	13.213	7.7	15.1	0.9
Fagus sylvatica	50.024	20.229	7.7	10.6	2.4
Fagus sylvatica	50.114	9.063	7.7	21.7	2.35
Fagus sylvatica	52.079	13.615	7.7	9.2	NA
Fagus sylvatica	52.079	13.616	7.7	7.4	NA
Fagus sylvatica	41.895	23.351	7.8	NA	1.7
Fagus sylvatica	42.096	3.175	7.8	NA	1.35
Fagus sylvatica	42.099	3.172	7.8	NA	0.9
Fagus sylvatica	42.099	3.172	7.8	14.2	1.5
Fagus sylvatica	42.099	3.172	7.8	NA	1.6
Fagus sylvatica	42.099	3.172	7.8	NA	1.7
Fagus sylvatica	43.371	19.626	7.8	13	NA
Fagus sylvatica	49.304	16.603	7.8	14.6	1.6
Fagus sylvatica	49.304	16.603	7.8	11.8	1.55
Fagus sylvatica	49.413	8.018	7.8	NA	1.9
Fagus sylvatica	49.414	8.017	7.8	11.1	NA
Fagus sylvatica	49.797	10.634	7.8	14.9	2
Fagus sylvatica	49.885	10.969	7.8	NA	1.1
Fagus sylvatica	49.967	13.213	7.8	12.5	1.4
Fagus sylvatica	49.967	13.213	7.8	15.4	1.35
Fagus sylvatica	49.967	13.213	7.8	12.4	1
Fagus sylvatica	50.024	20.229	7.8	11.1	1.5
Fagus sylvatica	50.024	20.229	7.8	10.7	1.65
Fagus sylvatica	52.079	13.615	7.8	6.6	NA
Fagus sylvatica	41.895	23.351	7.9	NA	0.5
Fagus sylvatica	41.896	23.351	7.9	NA	0.45
Fagus sylvatica	42.096	3.175	7.9	NA	1.55
Fagus sylvatica	48.582	11.236	7.9	NA	2.65
Fagus sylvatica	49.413	8.018	7.9	NA	2
Fagus sylvatica	52.079	13.615	7.9	8.9	NA
Fagus sylvatica	53.805	19.912	7.9	9.3	1.95
Fagus sylvatica	41.896	23.351	8	NA	0.5
Fagus sylvatica	42.096	3.175	8	15.1	0.9
Fagus sylvatica	42.099	3.172	8	NA	1.25
Fagus sylvatica	42.099	3.172	8	NA	0.9
Fagus sylvatica	42.099	3.172	8	NA	1.35
Fagus sylvatica	42.172	2.262	8	8.1	NA
Fagus sylvatica	44.902	7.064	8	9.4	NA
Fagus sylvatica	44.902	7.064	8	10.4	NA
Fagus sylvatica	44.902	7.064	8	8.7	NA
Fagus sylvatica	47.376	16.389	8	11.5	1.35
Fagus sylvatica	48.553	18.52	8	11.7	NA
Fagus sylvatica	48.581	11.232	8	NA	1.3
Fagus sylvatica	48.582	11.236	8	NA	1.5
Fagus sylvatica	49.304	16.603	8	12.9	1.95
Fagus sylvatica	49.414	8.017	8	NA	1
Fagus sylvatica	49.885	10.968	8	NA	1.2
Fagus sylvatica	50.114	9.063	8	13.7	NA
Fagus sylvatica	52.079	13.615	8	7.4	NA
Fagus sylvatica	52.079	13.615	8	8.9	NA
Fagus sylvatica	52.428	6.022	8	9.2	NA
Fagus sylvatica	56.153	13.593	8	9.8	NA
Fagus sylvatica	41.895	23.351	8.1	NA	0.5
Fagus sylvatica	42.096	3.175	8.1	NA	1.55
Fagus sylvatica	42.096	3.175	8.1	NA	1.2
Fagus sylvatica	42.172	2.262	8.1	8.5	NA
Fagus sylvatica	48.581	11.232	8.1	NA	2
Fagus sylvatica	48.581	11.232	8.1	NA	1.45
Fagus sylvatica	49.304	16.603	8.1	11.7	1.7
Fagus sylvatica	49.304	16.603	8.1	9.7	1.65
Fagus sylvatica	49.885	10.969	8.1	NA	1.85
Fagus sylvatica	49.967	13.213	8.1	13.2	1.55
Fagus sylvatica	52.079	13.615	8.1	9.3	NA
Fagus sylvatica	53.81	19.972	8.1	6.3	2.35
Fagus sylvatica	41.896	23.351	8.2	NA	0.3
Fagus sylvatica	42.096	3.175	8.2	NA	0.7
Fagus sylvatica	42.096	3.175	8.2	NA	1.25
Fagus sylvatica	42.099	3.172	8.2	12.9	1.6
Fagus sylvatica	47.376	16.389	8.2	10.1	1.45
Fagus sylvatica	48.553	18.52	8.2	11.5	NA
Fagus sylvatica	49.413	8.018	8.2	NA	1.55
Fagus sylvatica	49.797	10.634	8.2	13.4	2.2
Fagus sylvatica	49.797	10.635	8.2	11	2.65
Fagus sylvatica	49.797	10.635	8.2	8.1	2.2
Fagus sylvatica	52.079	13.615	8.2	7.3	NA
Fagus sylvatica	56.147	13.591	8.2	10.6	NA
Fagus sylvatica	41.895	23.351	8.3	NA	0.1
Fagus sylvatica	41.895	23.351	8.3	NA	0.45
Fagus sylvatica	41.896	23.351	8.3	NA	1.05
Fagus sylvatica	47.376	16.389	8.3	11	1.45
Fagus sylvatica	47.376	16.389	8.3	12.6	2.1
Fagus sylvatica	47.376	16.389	8.3	11.2	1.65
Fagus sylvatica	47.376	16.389	8.3	10.6	1.5
Fagus sylvatica	48.553	18.52	8.3	9.5	NA
Fagus sylvatica	48.582	11.236	8.3	NA	2.15
Fagus sylvatica	49.413	8.018	8.3	NA	0.75
Fagus sylvatica	49.797	10.634	8.3	12.5	1.7
Fagus sylvatica	49.797	10.635	8.3	11.5	1.95
Fagus sylvatica	50.114	9.066	8.3	NA	1.9
Fagus sylvatica	50.991	20.688	8.3	13.9	1.3
Fagus sylvatica	52.079	13.615	8.3	8.1	NA
Fagus sylvatica	52.079	13.615	8.3	9.1	NA
Fagus sylvatica	41.895	23.351	8.4	NA	0.4
Fagus sylvatica	41.895	23.351	8.4	NA	0.4
Fagus sylvatica	41.896	23.351	8.4	NA	0.45
Fagus sylvatica	42.096	3.175	8.4	NA	1.6
Fagus sylvatica	42.099	3.172	8.4	NA	1.35
Fagus sylvatica	42.099	3.172	8.4	NA	0.55
Fagus sylvatica	47.376	16.389	8.4	11.7	2.05
Fagus sylvatica	48.553	18.52	8.4	14.2	NA
Fagus sylvatica	48.582	11.236	8.4	NA	2.65
Fagus sylvatica	48.582	11.236	8.4	NA	1.3
Fagus sylvatica	49.304	16.602	8.4	11.1	1.55
Fagus sylvatica	49.414	8.017	8.4	NA	2
Fagus sylvatica	49.885	10.968	8.4	NA	1.7
Fagus sylvatica	49.885	10.968	8.4	NA	2.6
Fagus sylvatica	50.114	9.063	8.4	NA	2.7
Fagus sylvatica	53.81	19.972	8.4	6.9	2.1
Fagus sylvatica	42.096	3.175	8.5	NA	1.8
Fagus sylvatica	42.096	3.175	8.5	NA	1.5
Fagus sylvatica	42.096	3.175	8.5	NA	0.75
Fagus sylvatica	42.099	3.172	8.5	NA	1.55
Fagus sylvatica	42.099	3.172	8.5	NA	1.2
Fagus sylvatica	47.376	16.389	8.5	11.4	1.7
Fagus sylvatica	49.414	8.017	8.5	NA	1.5
Fagus sylvatica	49.414	8.017	8.5	NA	1.85
Fagus sylvatica	49.414	8.017	8.5	NA	1.35
Fagus sylvatica	49.797	10.634	8.5	15	2.05
Fagus sylvatica	49.885	10.968	8.5	NA	2.25
Fagus sylvatica	49.967	13.213	8.5	13	0.8
Fagus sylvatica	50.114	9.066	8.5	NA	2.45
Fagus sylvatica	52.079	13.615	8.5	6.7	NA
Fagus sylvatica	52.428	6.023	8.5	13.2	NA
Fagus sylvatica	42.096	3.175	8.6	NA	1.2
Fagus sylvatica	42.096	3.175	8.6	NA	1.4
Fagus sylvatica	42.172	2.262	8.6	5.9	NA
Fagus sylvatica	43.371	19.626	8.6	11.5	NA
Fagus sylvatica	47.376	16.389	8.6	11.7	1.85
Fagus sylvatica	48.198	12.747	8.6	13.7	1.9
Fagus sylvatica	49.304	16.603	8.6	14.5	1.55
Fagus sylvatica	49.413	8.018	8.6	NA	1.4
Fagus sylvatica	49.797	10.635	8.6	13.8	1.65
Fagus sylvatica	49.885	10.968	8.6	NA	2.3
Fagus sylvatica	52.079	13.615	8.6	8	NA
Fagus sylvatica	52.079	13.615	8.6	8.5	NA
Fagus sylvatica	52.079	13.616	8.6	11.6	NA
Fagus sylvatica	52.428	6.023	8.6	12.4	NA
Fagus sylvatica	41.895	23.351	8.7	NA	0.5
Fagus sylvatica	42.096	3.175	8.7	NA	1.45
Fagus sylvatica	43.705	19.625	8.7	9.5	NA
Fagus sylvatica	47.376	16.389	8.7	11.8	1.6
Fagus sylvatica	47.376	16.389	8.7	11.5	1.5
Fagus sylvatica	47.376	16.389	8.7	12.4	1.85
Fagus sylvatica	48.553	18.52	8.7	14.4	NA
Fagus sylvatica	48.553	18.52	8.7	13.3	NA
Fagus sylvatica	48.581	11.232	8.7	NA	2.5
Fagus sylvatica	49.304	16.602	8.7	8	2.65
Fagus sylvatica	49.797	10.635	8.7	13.5	2.25
Fagus sylvatica	49.885	10.968	8.7	NA	1.6
Fagus sylvatica	49.967	13.213	8.7	8.9	2.35
Fagus sylvatica	50.014	20.409	8.7	9.6	2.35
Fagus sylvatica	50.114	9.063	8.7	NA	1.45
Fagus sylvatica	52.428	6.022	8.7	13.4	NA
Fagus sylvatica	52.428	6.022	8.7	9.8	NA
Fagus sylvatica	52.428	6.023	8.7	10.2	NA
Fagus sylvatica	53.805	19.916	8.7	NA	1.25
Fagus sylvatica	41.895	23.351	8.8	NA	0.4
Fagus sylvatica	42.099	3.172	8.8	NA	1.1
Fagus sylvatica	49.304	16.603	8.8	11.3	1.85
Fagus sylvatica	49.414	8.017	8.8	NA	1.75
Fagus sylvatica	49.967	13.213	8.8	14	1.25
Fagus sylvatica	49.967	13.213	8.8	10.6	2
Fagus sylvatica	50.114	9.063	8.8	NA	1.7
Fagus sylvatica	41.895	23.351	8.9	NA	0.5
Fagus sylvatica	41.896	23.351	8.9	NA	0.6
Fagus sylvatica	43.705	19.625	8.9	9.9	NA
Fagus sylvatica	47.376	16.389	8.9	10.1	1.3
Fagus sylvatica	48.553	18.52	8.9	13.3	NA
Fagus sylvatica	49.797	10.634	8.9	13.9	2.2
Fagus sylvatica	49.967	13.213	8.9	14.8	1.75
Fagus sylvatica	53.81	19.972	8.9	8.7	2.85
Fagus sylvatica	56.153	13.593	8.9	12	NA
Fagus sylvatica	41.895	23.351	9	NA	0.6
Fagus sylvatica	41.895	23.351	9	NA	0.5
Fagus sylvatica	42.096	3.175	9	NA	1.1
Fagus sylvatica	42.096	3.175	9	NA	1.6
Fagus sylvatica	42.099	3.172	9	NA	1.2
Fagus sylvatica	42.099	3.172	9	NA	0.95
Fagus sylvatica	43.705	19.625	9	8.9	NA
Fagus sylvatica	44.902	7.064	9	12.1	NA
Fagus sylvatica	44.902	7.064	9	12.3	NA
Fagus sylvatica	44.902	7.064	9	10.5	NA
Fagus sylvatica	44.902	7.064	9	8.9	NA
Fagus sylvatica	44.903	7.065	9	9	NA
Fagus sylvatica	46.067	10.936	9	8.8	NA
Fagus sylvatica	47.376	16.389	9	12.7	1.9
Fagus sylvatica	47.376	16.389	9	11.2	1.7
Fagus sylvatica	49.304	16.603	9	13.6	1.9
Fagus sylvatica	49.885	10.968	9	NA	2.05
Fagus sylvatica	49.885	10.969	9	NA	2
Fagus sylvatica	49.967	13.213	9	14	1.2
Fagus sylvatica	49.967	13.213	9	12.4	1.6
Fagus sylvatica	49.967	13.213	9	15.3	1.7
Fagus sylvatica	50.027	20.327	9	9.5	2.4
Fagus sylvatica	41.896	23.351	9.1	NA	1.05
Fagus sylvatica	42.096	3.175	9.1	NA	1.45
Fagus sylvatica	42.099	3.172	9.1	NA	1.45
Fagus sylvatica	42.099	3.172	9.1	NA	1.45
Fagus sylvatica	42.099	3.172	9.1	NA	1.3
Fagus sylvatica	43.705	19.625	9.1	9.5	NA
Fagus sylvatica	47.376	16.389	9.1	12.3	1.65
Fagus sylvatica	47.376	16.389	9.1	10.9	1.55
Fagus sylvatica	47.376	16.389	9.1	11.7	1.85
Fagus sylvatica	48.581	11.232	9.1	NA	1.2
Fagus sylvatica	49.304	16.603	9.1	14.9	1
Fagus sylvatica	49.414	8.017	9.1	NA	1.6
Fagus sylvatica	50.114	9.063	9.1	NA	1.6
Fagus sylvatica	52.079	13.615	9.1	9.2	NA
Fagus sylvatica	52.079	13.616	9.1	7.9	NA
Fagus sylvatica	42.096	3.175	9.2	NA	1.9
Fagus sylvatica	42.096	3.175	9.2	NA	1
Fagus sylvatica	42.096	3.175	9.2	NA	1.3
Fagus sylvatica	42.096	3.175	9.2	NA	1.75
Fagus sylvatica	47.376	16.389	9.2	12.2	1.45
Fagus sylvatica	47.376	16.389	9.2	10.4	1.9
Fagus sylvatica	47.376	16.389	9.2	11.2	2.3
Fagus sylvatica	48.187	12.736	9.2	13.5	2.35
Fagus sylvatica	48.582	11.236	9.2	NA	2.2
Fagus sylvatica	49.304	16.602	9.2	8.3	2.85
Fagus sylvatica	49.304	16.602	9.2	10.5	2.3
Fagus sylvatica	49.414	8.017	9.2	NA	1.4
Fagus sylvatica	49.797	10.635	9.2	10.2	1.8
Fagus sylvatica	49.967	13.213	9.2	15.6	1.25
Fagus sylvatica	49.967	13.213	9.2	15.6	2.35
Fagus sylvatica	50.027	20.327	9.2	12	2.3
Fagus sylvatica	52.079	13.615	9.2	11.4	NA
Fagus sylvatica	52.079	13.616	9.2	6.9	NA
Fagus sylvatica	52.079	13.616	9.2	6.5	NA
Fagus sylvatica	41.895	23.351	9.3	NA	0.5
Fagus sylvatica	42.096	3.175	9.3	NA	0.95
Fagus sylvatica	42.096	3.175	9.3	NA	1.75
Fagus sylvatica	43.371	19.626	9.3	10.9	NA
Fagus sylvatica	47.376	16.389	9.3	12.7	1.05
