GENESIS-Tabelle: 12421-105
Demographiespiegel: Gemeinden, Durchschnittsalter/;;
Jugendquotient/Altenquotient, Stichtage;;
Bevölkerungsvorausberechnungen-Demographiespiegel;;
Durchschnittsalter der Bevölkerung (Jahre);;
;;2019
09677181;Rothenfels, St;46,1
09677182;Schollbrunn;46,3
09677186;Steinfeld;45,6
09677189;Thüngen, M;45,1
09677193;Urspringen;43,7
09677200;Wiesthal;47,0
09677203;Zellingen, M;46,3
09677444;Gemeindefreie Gebiete;-
09678115;Bergrheinfeld;44,2
09678122;Dingolshausen;43,7
09678123;Dittelbrunn;46,6
09678124;Donnersdorf;43,4
09678128;Euerbach;45,3
09678130;Frankenwinheim;43,1
09678132;Geldersheim;42,6
09678134;Gerolzhofen, St;46,1
09678135;Gochsheim;45,4
09678136;Grafenrheinfeld;45,5
09678138;Grettstadt;43,5
09678150;Kolitzheim;44,2
09678153;Lülsfeld;43,6
09678157;Michelau i.Steigerwald;46,1
09678160;Niederwerrn;44,5
09678164;Oberschwarzach, M;44,9
09678168;Poppenhausen;44,1
09678170;Röthlein;45,8
09678174;Schonungen;46,0
09678175;Schwanfeld;45,2
09678176;Schwebheim;46,3
09678178;Sennfeld;43,8
09678181;Stadtlauringen, M;46,0
09678183;Sulzheim;43,9
09678186;Üchtelhausen;46,3
09678190;Waigolshausen;45,4
09678192;Wasserlosen;44,4
09678193;Werneck, M;45,9
09678196;Wipfeld;45,1
09678444;Gemeindefreie Gebiete;-
09679114;Aub, St;46,3
09679117;Bergtheim;42,4
09679118;Bieberehren;45,1
09679122;Bütthard, M;45,7
09679124;Eibelstadt, St;46,6
09679126;Eisingen;44,3
09679128;Erlabrunn;43,5
09679130;Estenfeld;44,5
09679131;Frickenhausen a.Main, M;46,5
09679134;Gaukönigshofen;44,2
09679135;Gelchsheim, M;44,5
09679136;Gerbrunn;42,8
09679137;Geroldshausen;43,1
09679138;Giebelstadt, M;43,1
09679141;Greußenheim;45,0
09679142;Güntersleben;43,1
09679143;Hausen b.Würzburg;43,1
09679144;Helmstadt, M;44,0
09679146;Hettstadt;45,0
09679147;Höchberg, M;46,0
09679149;Holzkirchen;47,1
09679153;Kirchheim;45,3
09679154;Kist;45,7
09679155;Kleinrinderfeld;44,9
09679156;Kürnach;42,8
09679161;Margetshöchheim;48,0
09679164;Neubrunn, M;44,9
09679165;Altertheim;44,0
09679167;Eisenheim, M;44,3
09679169;Oberpleichfeld;42,5
09679170;Ochsenfurt, St;45,3
09679174;Prosselsheim;43,1
09679175;Randersacker, M;46,3
09679176;Reichenberg, M;45,1
09679177;Remlingen, M;46,2
09679179;Riedenheim;46,6
09679180;Rimpar, M;44,9
09679182;Röttingen, St;47,0
09679185;Rottendorf;44,4
09679187;Sommerhausen, M;45,0
09679188;Sonderhofen;43,6
09679192;Tauberrettersheim;44,1
09679193;Theilheim;43,5
09679194;Thüngersheim;45,9
09679196;Uettingen;43,5
09679200;Leinach;44,4
09679201;Unterpleichfeld;42,6
09679202;Veitshöchheim;46,5
09679204;Waldbrunn;43,4
09679205;Waldbüttelbrunn;44,6
09679206;Winterhausen, M;47,3
09679209;Zell a.Main, M;44,5
09679444;Gemeindefreie Gebiete;-
09761000;Augsburg (Krfr.St);42,7
09762000;Kaufbeuren (Krfr.St);44,8
09763000;Kempten (Allgäu) (Krfr.St);44,1
09764000;Memmingen (Krfr.St);44,4
09771111;Adelzhausen;41,1
09771112;Affing;42,7
09771113;Aichach, St;43,7
09771114;Aindling, M;43,7
09771122;Dasing;42,7
09771129;Eurasburg;42,4
09771130;Friedberg, St;45,7
09771140;Hollenbach;42,7
09771141;Inchenhofen, M;40,8
09771142;Kissing;43,8
09771144;Kühbach, M;42,7
09771145;Merching;41,9
09771146;Mering, M;43,1
09771149;Obergriesbach;44,7
09771155;Petersdorf;44,9
09771156;Pöttmes, M;42,4
09771158;Rehling;42,2
09771160;Ried;42,2
09771162;Schiltberg;42,7
09771163;Schmiechen;40,6
09771165;Sielenbach;39,7
09771168;Steindorf;44,6
09771169;Todtenweis;43,2
09771176;Baar (Schwaben);42,8
09772111;Adelsried;43,9
09772114;Allmannshofen;42,6
09772115;Altenmünster;43,1
09772117;Aystetten;46,4
09772121;Biberbach, M;43,6
09772125;Bobingen, St;44,2
09772126;Bonstetten;43,0
09772130;Diedorf, M;45,2
09772131;Dinkelscherben, M;44,4
09772134;Ehingen;40,5
09772136;Ellgau;40,2
09772137;Emersacker;42,6
09772141;Fischach, M;43,1
09772145;Gablingen;44,0
09772147;Gersthofen, St;43,3
09772148;Gessertshausen;45,0
09772149;Graben;40,9
09772151;Großaitingen;44,0
09772156;Heretsried;44,7
09772157;Hiltenfingen;41,8
09772159;Horgau;43,4
09772160;Kleinaitingen;42,2
09772162;Klosterlechfeld;43,4
09772163;Königsbrunn, St;44,8
09772166;Kühlenthal;43,4
09772167;Kutzenhausen;43,2
09772168;Langenneufnach;42,7
09772170;Langerringen;42,3
09772171;Langweid a.Lech;42,7
09772177;Meitingen, M;43,8
09772178;Mickhausen;42,2
09772179;Mittelneufnach;44,0
09772184;Neusäß, St;46,1
09772185;Nordendorf;43,0
09772186;Oberottmarshausen;42,0
09772197;Scherstetten;44,3
09772200;Schwabmünchen, St;43,8
09772202;Stadtbergen, St;45,2
09772207;Thierhaupten, M;42,0
09772209;Untermeitingen;43,3
09772211;Ustersbach;41,5
09772214;Walkertshofen;43,0
09772215;Wehringen;43,7
09772216;Welden, M;44,3
09772217;Westendorf;41,4
09772223;Zusmarshausen, M;43,6
09772444;Gemeindefreie Gebiete;-
09773111;Aislingen, M;44,5
09773112;Bachhagel;45,0
09773113;Bächingen a.d.Brenz;44,2
09773116;Binswangen;44,8
09773117;Bissingen, M;43,9
09773119;Blindheim;44,5
09773122;Buttenwiesen;42,3
09773125;Dillingen a.d.Donau, GKSt;43,9
09773133;Glött;45,4
09773136;Gundelfingen a.d.Donau, St;44,1
09773137;Haunsheim;44,5
09773139;Höchstädt a.d.Donau, St;43,6
09773140;Holzheim;44,0
09773143;Laugna;43,7
09773144;Lauingen (Donau), St;44,4
09773146;Lutzingen;45,0
09773147;Mödingen;43,8
09773150;Finningen;42,8
09773153;Medlingen;44,1
09773164;Schwenningen;44,4
09773170;Syrgenstein;45,1
09773179;Villenbach;42,1
09773182;Wertingen, St;43,6
09773183;Wittislingen, M;45,2
09773186;Ziertheim;45,6
09773187;Zöschingen;46,4
09773188;Zusamaltheim;43,3
09774111;Aletshausen;42,7
09774115;Balzhausen;42,1
09774116;Ursberg;46,5
09774117;Breitenthal;44,3
09774118;Bubesheim;42,5
09774119;Bibertal;43,3
09774121;Burgau, St;43,4
09774122;Burtenbach, M;44,1
09774124;Deisenhausen;44,4
09774127;Dürrlauingen;42,9
09774129;Ebershausen;43,3
09774133;Ellzee;43,6
09774135;Günzburg, GKSt;44,2
09774136;Gundremmingen;43,3
09774140;Haldenwang;42,1
09774143;Ichenhausen, St;42,6
09774144;Jettingen-Scheppach, M;43,2
09774145;Kammeltal;43,6
09774148;Kötz;44,3
09774150;Krumbach (Schwaben), St;43,9
09774151;Landensberg;43,2
09774155;Leipheim, St;41,5
09774160;Münsterhausen, M;42,8
09774162;Neuburg a.d.Kammel, M;44,1
09774166;Aichen;44,0
09774171;Offingen, M;43,7
09774174;Rettenbach;44,1
09774178;Röfingen;44,5
09774185;Thannhausen, St;44,0
09774189;Wiesenbach;43,3
09774191;Waldstetten, M;43,4
09774192;Waltenhausen;41,4
09774196;Winterbach;42,3
09774198;Ziemetshausen, M;41,9
09774444;Gemeindefreie Gebiete;-
09775111;Altenstadt, M;44,1
09775115;Bellenberg;45,4
09775118;Buch, M;43,0
09775126;Holzheim;43,7
09775129;Illertissen, St;44,0
09775132;Kellmünz a.d.Iller, M;43,6
09775134;Nersingen;43,7
09775135;Neu-Ulm, GKSt;42,3
09775139;Elchingen;45,1
09775141;Oberroth;40,8
09775142;Osterberg;43,1
09775143;Pfaffenhofen a.d.Roth, M;44,1
09775149;Roggenburg;42,4
09775152;Senden, St;44,7
09775161;Unterroth;42,1
09775162;Vöhringen, St;44,3
09775164;Weißenhorn, St;44,3
09775444;Gemeindefreie Gebiete;-
09776111;Bodolz;46,6
09776112;Gestratz;43,6
09776113;Grünenbach;41,7
09776114;Heimenkirch, M;44,0
09776115;Hergensweiler;42,8
09776116;Lindau (Bodensee), GKSt;46,4
09776117;Lindenberg i.Allgäu, St;45,4
09776118;Maierhöfen;44,9
09776120;Nonnenhorn;47,7
09776121;Oberreute;45,9
09776122;Opfenbach;43,2
09776124;Röthenbach (Allgäu);42,4
09776125;Scheidegg, M;46,2
09776126;Sigmarszell;42,8
09776127;Stiefenhofen;41,8
09776128;Wasserburg (Bodensee);48,1
09776129;Weiler-Simmerberg, M;43,7
09776130;Weißensberg;45,1
09776131;Hergatz;43,8
09777111;Aitrang;43,6
09777112;Biessenhofen;44,9
09777114;Baisweil;43,6
09777118;Bidingen;42,0
09777121;Buchloe, St;43,2
09777124;Eggenthal;42,7
09777125;Eisenberg;42,9
09777128;Friesenried;43,6
09777129;Füssen, St;46,5
09777130;Germaringen;43,0
09777131;Görisried;42,6
09777135;Hopferau;41,7
09777138;Günzach;42,1
09777139;Irsee, M;44,1
09777140;Jengen;42,6
09777141;Kaltental, M;43,2
09777144;Kraftisried;41,0
09777145;Lamerdingen;41,6
09777147;Lechbruck am See;47,3
09777149;Lengenwang;41,9
09777151;Marktoberdorf, St;44,3
09777152;Mauerstetten;44,3
09777153;Nesselwang, M;44,5
09777154;Obergünzburg, M;44,6
09777155;Oberostendorf;43,1
09777157;Osterzell;44,4
09777158;Pforzen;41,9
09777159;Pfronten;45,8
09777163;Rieden am Forggensee;43,9
09777164;Rieden;43,0
09777165;Ronsberg, M;44,5
09777166;Roßhaupten;44,0
09777167;Ruderatshofen;44,0
09777168;Rückholz;42,5
09777169;Schwangau;46,2
09777170;Seeg;42,2
09777171;Stötten a.Auerberg;43,0
09777172;Stöttwang;43,2
09777173;Halblech;46,1
09777175;Unterthingau, M;42,8
09777176;Untrasried;41,9
09777177;Waal, M;44,3
09777179;Wald;41,7
09777182;Westendorf;43,0
09777183;Rettenbach a.Auerberg;41,8
09778111;Amberg;42,6
09778113;Apfeltrach;42,5
09778115;Babenhausen, M;43,4
09778116;Bad Wörishofen, St;50,0
09778118;Benningen;44,5
09778119;Böhen;41,3
09778120;Boos;43,6
09778121;Breitenbrunn;43,0
09778123;Buxheim;45,7
09778127;Dirlewang, M;42,3
09778130;Egg a.d.Günz;42,6
09778134;Eppishausen;43,5
09778136;Erkheim, M;42,9
09778137;Ettringen;42,2
09778139;Fellheim;45,7
09778144;Bad Grönenbach, M;43,9
09778149;Hawangen;41,7
09778150;Heimertingen;42,4
09778151;Holzgünz;41,2
09778157;Kirchhaslach;41,3
09778158;Kirchheim i.Schw., M;43,5
09778161;Kronburg;44,3
09778162;Lachen;41,6
09778163;Lauben;43,9
09778164;Lautrach;45,0
09778165;Legau, M;42,9
09778168;Markt Rettenbach, M;43,2
09778169;Markt Wald, M;44,9
09778171;Memmingerberg;41,7
09778173;Mindelheim, St;43,4
09778177;Niederrieden;43,0
09778180;Kammlach;44,3
09778183;Oberrieden;42,6
09778184;Oberschönegg;41,5
09778186;Ottobeuren, M;45,7
09778187;Pfaffenhausen, M;43,0
09778188;Pleß;41,9
09778190;Salgen;42,4
09778196;Sontheim;42,1
09778199;Stetten;42,8
09778202;Trunkelsberg;45,9
09778203;Türkheim, M;44,7
09778204;Tussenhausen, M;42,6
09778205;Ungerhausen;42,5
09778207;Unteregg;43,5
09778209;Rammingen;42,9
09778214;Westerheim;41,4
09778216;Wiedergeltingen;42,8
09778217;Winterrieden;42,1
09778218;Wolfertschwenden;43,8
09778219;Woringen;40,5
09778221;Kettershausen;43,4
09778444;Gemeindefreie Gebiete;-
09779111;Alerheim;43,8
09779112;Amerdingen;44,8
09779115;Asbach-Bäumenheim;42,8
09779117;Auhausen;44,6
09779126;Buchdorf;42,3
09779129;Daiting;43,8
09779130;Deiningen;42,5
09779131;Donauwörth, GKSt;44,0
09779136;Ederheim;43,0
09779138;Ehingen a.Ries;43,4
09779146;Forheim;45,6
09779147;Fremdingen;43,6
09779148;Fünfstetten;45,1
09779149;Genderkingen;44,1
09779154;Hainsfarth;45,5
09779155;Harburg (Schwaben), St;45,3
09779162;Hohenaltheim;46,6
09779163;Holzheim;43,5
09779167;Huisheim;43,8
09779169;Kaisheim, M;43,9
09779176;Maihingen;42,2
09779177;Marktoffingen;43,0
09779178;Marxheim;44,9
09779180;Megesheim;42,8
09779181;Mertingen;42,6
09779184;Mönchsdeggingen;45,5
09779185;Möttingen;42,8
09779186;Monheim, St;43,7
09779187;Münster;41,6
09779188;Munningen;44,1
09779192;Niederschönenfeld;39,7
09779194;Nördlingen, GKSt;44,0
09779196;Oberndorf a.Lech;42,1
09779197;Oettingen i.Bay., St;44,3
09779198;Otting;41,4
09779201;Rain, St;43,9
09779203;Reimlingen;44,5
09779206;Rögling;46,5
09779217;Tagmersheim;42,9
09779218;Tapfheim;45,5
09779224;Wallerstein, M;42,6
09779226;Wechingen;44,0
09779228;Wemding, St;44,7
09779231;Wolferstadt;41,5
09779444;Gemeindefreie Gebiete;-
09780112;Altusried, M;43,6
09780113;Balderschwang;43,9
09780114;Betzigau;43,0
09780115;Blaichach;45,3
09780116;Bolsterlang;43,0
09780117;Buchenberg, M;45,0
09780118;Burgberg i.Allgäu;44,4
09780119;Dietmannsried, M;44,0
09780120;Durach;45,1
09780121;Fischen i.Allgäu;45,5
09780122;Haldenwang;44,5
09780123;Bad Hindelang, M;45,7
09780124;Immenstadt i.Allgäu, St;45,9
09780125;Lauben;45,6
09780127;Missen-Wilhams;44,2
09780128;Oy-Mittelberg;44,4
09780131;Obermaiselstein;44,6
09780132;Oberstaufen, M;47,6
09780133;Oberstdorf, M;48,6
09780134;Ofterschwang;44,5
09780137;Rettenberg;41,9
09780139;Sonthofen, St;47,4
09780140;Sulzberg, M;44,3
09780143;Waltenhofen;44,0
09780144;Weitnau, M;44,2
09780145;Wertach, M;43,3
09780146;Wiggensbach, M;43,4
09780147;Wildpoldsried;42,8
09780444;Gemeindefreie Gebiete;-
__________
"Methodisch sind Bevölkerungsvorausberechnungen für Gemeinden
mit wenigen Einwohnern schwieriger umzusetzen als
Berechnungen für größere Gebietseinheiten, denn bei 
kleineren Kommunen haben Schwankungen in den Parametern 
'Fertilität', 'Mortalität' und 'Migration' einen relativ 
starken Einfluss auf die Entwicklung der Bevölkerungszahl.
Dem wurde Rechnung getragen, indem für Gemeinden unter 
5000 Einwohnern ein kürzerer Vorausberechnungshorizont, 
nämlich 2019 bis 2033, gewählt wurde. 
Für größere Gemeinden stehen in Anlehnung an die 
regionalisierte Bevölkerungsvorausberechnung Daten bis 2039 
zur Verfügung."
© Bayerisches Landesamt für Statistik, Fürth 2022
Stand: 14.01.2022 / 09:10:57
